CustID,Date,Category,Amount
951,2024-12-21,편의점,17.75
951,2024-08-25,식당,156.12
951,2024-01-02,마트,290.88
951,2024-04-10,식당,107.12
951,2024-02-03,식당,30.36
951,2024-06-25,식당,108.07
951,2024-08-24,식당,78.19
951,2024-12-04,마트,39.38
951,2024-04-23,편의점,39.37
951,2024-10-29,편의점,4.27
951,2024-04-20,마트,84.04
951,2024-11-26,편의점,6.11
951,2024-02-05,식당,120.34
951,2024-02-21,마트,81.54
952,2024-05-08,편의점,17.19
952,2024-06-01,여행,487.3
952,2024-09-18,여행,637.58
952,2024-08-07,식당,78.96
952,2024-02-14,여행,465.74
952,2024-08-26,편의점,1.74
952,2024-02-26,편의점,31.95
952,2024-11-20,마트,137.78
952,2024-09-28,여행,823.1
952,2024-04-10,여행,798.05
952,2024-02-24,편의점,5.81
952,2024-08-04,여행,711.38
952,2024-07-11,OTT,21.65
952,2024-08-16,식당,21.64
952,2024-02-10,편의점,28.87
952,2024-03-12,편의점,10.91
952,2024-11-15,마트,50.74
952,2024-04-22,마트,67.71
952,2024-01-19,식당,62.61
952,2024-12-04,마트,59.51
952,2024-08-06,마트,54.73
952,2024-06-01,식당,37.05
952,2024-09-27,OTT,14.59
952,2024-10-06,식당,79.86
952,2024-03-30,마트,102.05
952,2024-03-03,편의점,16.22
952,2024-03-22,마트,177.1
952,2024-11-19,식당,104.51
952,2024-08-16,편의점,49.89
952,2024-05-13,편의점,33.48
952,2024-03-18,식당,46.91
952,2024-06-27,OTT,7.96
952,2024-07-12,OTT,14.5
952,2024-12-07,식당,41.83
952,2024-07-08,여행,821.31
952,2024-08-09,마트,144.09
952,2024-01-18,편의점,44.05
952,2024-06-07,식당,124.94
952,2024-03-27,식당,127.95
952,2024-07-08,마트,80.77
952,2024-04-03,마트,207.86
952,2024-02-19,마트,275.37
952,2024-11-29,여행,836.03
952,2024-05-27,식당,56.79
952,2024-01-23,편의점,9.23
952,2024-06-25,마트,206.56
952,2024-09-12,편의점,30.75
952,2024-05-16,마트,69.04
952,2024-04-07,마트,121.95
952,2024-10-03,OTT,11.66
952,2024-10-11,편의점,28.91
952,2024-03-03,OTT,15.18
952,2024-09-22,식당,135.89
952,2024-08-03,식당,157
952,2024-09-26,편의점,3.88
952,2024-08-05,여행,111.35
952,2024-03-16,OTT,5.11
952,2024-02-21,편의점,34.56
952,2024-10-20,식당,128.97
952,2024-04-29,편의점,34.82
952,2024-01-20,마트,262.16
952,2024-05-04,식당,28.22
952,2024-07-26,편의점,3.21
952,2024-08-28,OTT,13.84
952,2024-08-23,식당,104.83
952,2024-02-14,식당,61.05
952,2024-09-26,식당,30.08
952,2024-09-15,편의점,23.05
952,2024-05-17,마트,281.67
952,2024-12-10,식당,85.73
952,2024-08-15,마트,294.15
952,2024-08-13,식당,49.35
952,2024-05-18,마트,216.61
952,2024-02-18,편의점,46.22
952,2024-05-26,식당,70
952,2024-03-08,편의점,13.4
952,2024-10-03,여행,888.65
952,2024-05-03,식당,32.23
952,2024-11-13,식당,190.69
952,2024-07-29,편의점,24.08
952,2024-06-13,OTT,22.77
952,2024-02-02,마트,152.57
952,2024-02-26,OTT,26.81
952,2024-07-05,마트,276.31
952,2024-12-01,편의점,33.77
952,2024-06-22,식당,74.79
952,2024-04-22,식당,182.95
952,2024-11-01,식당,152.63
952,2024-09-11,편의점,25.52
952,2024-10-16,식당,180.94
952,2024-01-21,편의점,17.39
952,2024-05-09,식당,56.09
952,2024-08-19,편의점,20.11
952,2024-02-08,OTT,16.16
952,2024-08-04,편의점,30.03
952,2024-02-29,OTT,10.76
952,2024-02-09,편의점,18.42
952,2024-09-04,여행,862.7
952,2024-12-14,식당,38.03
952,2024-09-22,식당,181.13
952,2024-10-18,여행,154.88
952,2024-05-14,식당,46.53
952,2024-12-16,식당,155.68
952,2024-03-16,마트,162.9
952,2024-07-11,편의점,28
952,2024-08-31,편의점,9.07
952,2024-08-15,여행,478.36
952,2024-12-28,편의점,8.51
952,2024-02-16,OTT,15.54
952,2024-02-29,마트,204.43
952,2024-08-11,여행,899.94
952,2024-03-28,편의점,3.63
952,2024-09-14,식당,70.44
952,2024-07-19,편의점,3.24
952,2024-09-17,편의점,23.83
952,2024-08-22,마트,105.35
952,2024-05-24,식당,10.12
952,2024-07-11,여행,857.22
952,2024-02-17,마트,222.28
952,2024-12-11,여행,118.79
952,2024-05-01,식당,12.26
952,2024-03-22,편의점,35.74
952,2024-12-02,편의점,28.96
952,2024-02-13,식당,55.17
952,2024-12-02,편의점,32.41
952,2024-02-06,편의점,22.74
952,2024-11-22,편의점,7.32
952,2024-11-12,여행,623.66
952,2024-05-24,마트,199.76
952,2024-10-28,식당,172.33
952,2024-06-14,여행,727.66
952,2024-11-20,마트,158.65
952,2024-01-27,여행,309.43
952,2024-10-06,식당,151.05
952,2024-06-27,마트,85.49
952,2024-12-25,여행,700.73
952,2024-09-07,편의점,29.22
952,2024-05-23,식당,186.8
952,2024-11-07,식당,70.46
952,2024-06-28,OTT,19.4
952,2024-07-12,여행,644.89
952,2024-02-16,OTT,22.14
952,2024-06-20,마트,65.59
952,2024-03-23,편의점,6.24
952,2024-06-10,편의점,20.86
952,2024-11-21,편의점,13.47
952,2024-11-27,OTT,26.58
952,2024-06-27,편의점,16.24
952,2024-05-23,OTT,27.96
953,2024-06-21,마트,277.84
953,2024-09-10,여행,544.62
953,2024-03-26,편의점,24.02
953,2024-08-23,여행,964.78
953,2024-09-03,편의점,37.03
953,2024-12-12,마트,98.9
953,2024-07-06,마트,180.52
953,2024-09-18,마트,45.4
953,2024-06-16,마트,224.5
953,2024-07-28,편의점,1.36
953,2024-03-18,여행,857.75
953,2024-10-14,마트,118.24
953,2024-01-15,식당,176.16
953,2024-10-31,마트,82.65
953,2024-06-28,편의점,47.13
953,2024-04-07,마트,26.59
953,2024-09-27,마트,251.86
953,2024-04-09,편의점,35.15
953,2024-05-12,식당,142.1
953,2024-07-28,식당,26.25
953,2024-01-07,여행,203.14
953,2024-01-20,편의점,41.97
953,2024-06-16,편의점,49.69
953,2024-05-26,식당,86.77
953,2024-03-04,마트,112.33
953,2024-11-25,여행,890.77
953,2024-04-05,마트,18.68
953,2024-09-25,편의점,43.31
953,2024-05-25,마트,50.2
953,2024-09-17,편의점,39.2
953,2024-11-15,식당,136.66
953,2024-03-21,식당,20.85
953,2024-01-11,식당,71.05
953,2024-01-09,식당,36.13
953,2024-10-10,마트,28.34
953,2024-12-10,편의점,48.91
953,2024-02-29,식당,180.77
953,2024-01-30,여행,899.7
953,2024-04-29,편의점,44.94
953,2024-10-28,편의점,30.78
953,2024-10-28,마트,25.34
953,2024-12-09,여행,203.42
953,2024-09-08,식당,169.41
953,2024-06-29,식당,93.83
953,2024-01-06,편의점,38.43
953,2024-10-14,식당,98.44
953,2024-05-25,마트,68.31
953,2024-06-03,편의점,31.48
953,2024-01-26,여행,55.97
953,2024-01-31,여행,400.72
953,2024-05-17,편의점,1.21
953,2024-10-01,식당,175.68
953,2024-07-28,마트,286.14
953,2024-07-25,식당,52.79
953,2024-10-16,편의점,11.17
953,2024-01-25,마트,267.18
953,2024-12-09,OTT,26.4
953,2024-11-08,마트,284.9
953,2024-11-03,식당,92.07
953,2024-09-08,여행,623.79
953,2024-12-01,마트,245.28
953,2024-10-03,여행,992.27
953,2024-08-23,마트,291.58
953,2024-02-25,마트,66.37
953,2024-07-30,식당,86.66
953,2024-03-09,식당,130.6
953,2024-07-06,편의점,13.51
953,2024-05-20,식당,77.8
953,2024-01-08,편의점,31.45
953,2024-05-18,식당,45.2
953,2024-08-06,여행,354.61
953,2024-11-03,식당,145.13
953,2024-05-20,마트,190.54
953,2024-10-02,마트,35.22
953,2024-01-14,편의점,43.05
953,2024-05-13,여행,682.24
953,2024-10-14,마트,80.6
953,2024-02-09,여행,191.25
953,2024-05-15,편의점,43.38
953,2024-07-16,마트,107.94
953,2024-11-29,마트,164.26
953,2024-12-02,마트,275.13
953,2024-07-17,마트,296.06
953,2024-06-13,여행,81.87
953,2024-02-02,편의점,22.39
953,2024-07-20,식당,120.34
953,2024-05-28,여행,374.58
953,2024-10-18,마트,129.96
953,2024-07-23,여행,484.06
953,2024-05-09,마트,261.52
953,2024-10-02,마트,84.89
953,2024-01-24,식당,30.15
953,2024-09-04,마트,12.95
953,2024-01-29,편의점,48.49
953,2024-03-05,식당,42.07
953,2024-09-20,여행,426.88
953,2024-11-16,편의점,49.99
953,2024-09-07,편의점,40.35
953,2024-08-10,여행,321.81
953,2024-12-19,식당,96.34
953,2024-06-26,식당,19.54
953,2024-11-04,마트,276.72
953,2024-07-29,마트,35.68
953,2024-08-17,마트,140.52
953,2024-06-18,식당,199.48
953,2024-11-29,마트,44.98
953,2024-02-02,마트,194.42
953,2024-06-27,마트,131.63
953,2024-11-24,편의점,13.39
953,2024-11-04,편의점,8.64
953,2024-03-30,식당,121.91
953,2024-07-05,편의점,40.65
953,2024-09-05,식당,195.52
953,2024-05-04,OTT,10.37
953,2024-09-15,식당,162.93
953,2024-12-30,마트,151.85
953,2024-08-07,식당,142.78
953,2024-09-06,편의점,23.56
953,2024-02-12,여행,374.41
953,2024-07-29,식당,30.88
953,2024-02-09,마트,284.09
953,2024-08-25,여행,555.87
953,2024-04-24,마트,185.17
953,2024-05-09,여행,227.05
953,2024-06-22,편의점,3.38
953,2024-04-05,마트,93.23
953,2024-04-17,식당,92.29
953,2024-08-13,마트,272.51
953,2024-10-30,편의점,13.55
953,2024-12-10,마트,32.85
953,2024-01-10,식당,43.68
953,2024-03-25,마트,266.77
953,2024-09-03,여행,439.19
953,2024-08-31,편의점,48.81
953,2024-11-12,여행,229.63
953,2024-07-14,편의점,13.35
953,2024-07-30,편의점,25.16
953,2024-06-26,식당,162.52
953,2024-06-29,여행,779.98
953,2024-06-10,마트,129.07
953,2024-04-17,마트,67.92
953,2024-08-18,여행,960.91
953,2024-02-02,식당,60.33
953,2024-03-07,마트,260.16
954,2024-09-15,편의점,15.77
954,2024-05-01,여행,93.98
954,2024-06-06,여행,774.54
954,2024-03-07,마트,116.62
954,2024-03-22,식당,152.58
954,2024-12-09,여행,385.58
954,2024-12-19,마트,131.46
954,2024-11-21,편의점,30.79
954,2024-04-17,마트,148.38
954,2024-03-19,식당,73.24
954,2024-08-16,식당,53.1
954,2024-05-10,식당,119.45
954,2024-09-12,여행,228.24
954,2024-08-08,마트,40.49
954,2024-10-25,편의점,45.51
954,2024-09-08,편의점,27.45
954,2024-07-03,식당,58.54
954,2024-10-30,여행,317.62
954,2024-04-13,마트,240.05
954,2024-12-28,마트,71.48
954,2024-05-03,여행,196.92
954,2024-09-07,식당,161
954,2024-02-02,편의점,9
954,2024-10-13,편의점,42.05
954,2024-09-18,식당,34.92
954,2024-03-15,편의점,21.91
954,2024-06-10,여행,397.04
954,2024-01-21,편의점,3.75
954,2024-07-29,식당,55.23
954,2024-07-22,마트,37.17
954,2024-07-01,여행,665.11
954,2024-03-17,식당,64.37
955,2024-09-01,편의점,2.76
955,2024-12-22,마트,82.65
955,2024-11-24,식당,85.25
955,2024-04-25,식당,105.3
955,2024-07-12,식당,26.38
955,2024-10-27,편의점,9.94
955,2024-11-19,식당,181.31
955,2024-07-31,OTT,18.24
955,2024-09-09,여행,668.72
955,2024-06-22,편의점,42.52
955,2024-09-09,마트,65.37
955,2024-04-24,식당,197.34
955,2024-06-24,편의점,28.8
955,2024-07-21,여행,529.53
955,2024-06-01,마트,157.65
955,2024-05-09,편의점,29.49
955,2024-04-28,마트,56.98
955,2024-01-16,OTT,8.64
955,2024-04-05,OTT,19.89
955,2024-06-12,편의점,9.06
955,2024-07-10,식당,199.91
955,2024-09-12,식당,92.14
955,2024-03-19,편의점,47.09
955,2024-12-10,식당,176.38
955,2024-03-05,여행,906.3
955,2024-07-14,마트,177.17
955,2024-11-08,편의점,14.83
955,2024-04-08,편의점,42.38
955,2024-12-09,마트,44.47
955,2024-03-01,마트,147.52
955,2024-02-27,OTT,18.26
955,2024-07-18,마트,286.66
955,2024-04-11,마트,125.38
955,2024-11-06,여행,953.56
955,2024-07-08,편의점,27.4
955,2024-12-08,식당,122.32
955,2024-10-13,편의점,30.45
955,2024-01-17,OTT,5.25
955,2024-01-20,마트,33.68
955,2024-12-17,여행,882.83
955,2024-04-24,편의점,49.91
955,2024-06-06,식당,143.7
955,2024-10-18,마트,287.36
955,2024-05-09,편의점,31.11
955,2024-05-22,마트,175.05
955,2024-04-09,편의점,29.19
955,2024-02-17,식당,61.84
955,2024-10-17,여행,266.86
955,2024-02-02,식당,170.42
955,2024-11-21,OTT,22.15
955,2024-03-25,마트,255.84
955,2024-02-13,편의점,34.47
955,2024-05-09,마트,193.17
955,2024-08-07,여행,407.64
955,2024-07-07,편의점,6.02
955,2024-08-22,식당,41.83
955,2024-07-23,마트,62.24
955,2024-08-28,편의점,1.46
955,2024-11-25,식당,12.63
955,2024-07-25,편의점,7.75
955,2024-02-13,여행,223.17
955,2024-06-16,여행,74.65
955,2024-07-27,식당,17.82
955,2024-10-09,편의점,49.99
955,2024-08-04,OTT,10.88
955,2024-08-16,OTT,10.42
955,2024-06-05,마트,65.11
955,2024-06-01,편의점,39.97
955,2024-05-09,식당,62.61
955,2024-09-12,편의점,31.08
955,2024-04-07,마트,48.33
955,2024-12-10,편의점,14.82
955,2024-07-13,식당,156.04
955,2024-07-03,여행,732.41
955,2024-08-01,식당,46.47
955,2024-06-26,여행,791.33
955,2024-02-01,마트,214.24
955,2024-12-26,OTT,27.3
955,2024-06-25,여행,682.23
955,2024-05-26,OTT,10.65
955,2024-01-10,마트,108.43
955,2024-03-07,마트,71.77
955,2024-01-17,편의점,44.39
955,2024-10-13,식당,160.02
955,2024-07-01,식당,150.43
955,2024-09-14,마트,35.91
955,2024-01-25,편의점,45.57
955,2024-06-05,OTT,21.66
955,2024-09-17,식당,80.79
955,2024-11-13,마트,189.5
955,2024-06-18,여행,865.88
955,2024-03-17,OTT,27.04
955,2024-05-24,마트,53.27
955,2024-09-14,마트,114.05
955,2024-12-21,편의점,43.1
955,2024-02-19,식당,77.55
955,2024-03-18,마트,30.27
955,2024-09-20,편의점,35.27
955,2024-08-15,식당,63.68
955,2024-03-27,여행,56.51
955,2024-11-28,편의점,3.4
955,2024-08-22,편의점,9.59
955,2024-06-09,마트,157.38
955,2024-04-28,여행,214.81
955,2024-09-01,식당,53.33
955,2024-12-15,OTT,7.63
955,2024-07-07,식당,28.35
955,2024-12-24,식당,81.71
955,2024-10-06,OTT,5.07
955,2024-01-08,마트,70.68
955,2024-04-03,식당,157.96
955,2024-11-03,마트,282.74
955,2024-02-02,편의점,47.71
955,2024-01-02,마트,257.64
955,2024-04-21,편의점,3.19
955,2024-12-08,여행,521.61
955,2024-06-02,편의점,33.79
955,2024-02-11,마트,293.43
955,2024-05-21,OTT,5.09
955,2024-07-11,여행,632.97
955,2024-11-22,식당,49.86
955,2024-06-05,마트,13.16
955,2024-09-29,마트,292.9
955,2024-06-21,마트,287.16
955,2024-11-21,마트,146.09
955,2024-04-13,편의점,18.14
955,2024-07-25,편의점,6.4
955,2024-09-11,편의점,43.94
955,2024-10-13,편의점,16.04
955,2024-06-09,마트,76.43
955,2024-05-20,OTT,28.79
955,2024-11-28,편의점,33.6
955,2024-01-21,식당,59.92
955,2024-10-16,마트,46.38
955,2024-02-24,편의점,43.55
955,2024-02-23,OTT,7.9
955,2024-07-26,식당,150
955,2024-04-03,식당,197.96
955,2024-02-07,식당,59.62
955,2024-07-10,편의점,14.54
955,2024-08-09,여행,613.25
955,2024-05-29,식당,95.33
955,2024-04-26,식당,143
955,2024-11-06,OTT,17.35
955,2024-09-22,마트,31.24
955,2024-12-07,마트,282.66
955,2024-05-02,마트,215.14
955,2024-03-11,편의점,6.62
955,2024-11-20,마트,57.78
956,2024-10-01,편의점,28.25
956,2024-01-09,식당,52.45
956,2024-08-04,편의점,9.77
956,2024-10-21,식당,198.18
956,2024-10-17,식당,58.89
956,2024-08-07,OTT,22.25
956,2024-09-20,편의점,5.68
956,2024-04-11,식당,38.91
956,2024-04-24,편의점,15.32
956,2024-12-15,여행,840.62
956,2024-12-12,편의점,36.34
956,2024-08-10,OTT,29.25
956,2024-05-10,식당,38.78
956,2024-05-20,식당,45.88
956,2024-06-15,편의점,46.02
956,2024-11-09,편의점,1.02
956,2024-05-01,OTT,12.87
956,2024-11-28,여행,84.71
956,2024-05-14,여행,193.13
956,2024-03-31,편의점,19.29
956,2024-12-25,OTT,27.38
956,2024-07-13,식당,45.01
956,2024-08-07,편의점,22.06
956,2024-10-07,식당,22.49
956,2024-01-26,편의점,17.06
956,2024-02-01,편의점,3.9
956,2024-09-05,편의점,46.13
956,2024-02-22,여행,731.93
956,2024-08-19,마트,281.04
956,2024-03-06,마트,114.11
956,2024-06-04,마트,116.13
956,2024-01-17,식당,170.65
956,2024-08-28,여행,125.43
956,2024-05-07,마트,70.58
956,2024-11-10,식당,31.93
956,2024-12-15,식당,190.72
956,2024-11-28,식당,128.07
956,2024-09-15,편의점,32.7
956,2024-04-20,OTT,12.88
956,2024-10-06,편의점,10.12
956,2024-07-17,식당,109.94
956,2024-11-10,OTT,5.31
956,2024-07-11,마트,271.47
956,2024-12-04,마트,285.64
956,2024-05-12,편의점,48.02
956,2024-06-25,OTT,12.27
956,2024-03-31,편의점,43.59
956,2024-10-11,식당,20.17
956,2024-08-25,식당,186.86
956,2024-01-12,여행,459.26
956,2024-05-27,식당,95.4
956,2024-01-29,마트,15.58
956,2024-11-20,여행,69.8
956,2024-01-03,식당,122.42
956,2024-03-24,마트,138.85
956,2024-07-01,식당,137.71
956,2024-02-14,편의점,16.42
956,2024-11-08,마트,171.85
956,2024-08-08,여행,909.1
956,2024-08-17,마트,50.27
956,2024-09-25,여행,849.69
956,2024-07-09,편의점,9.31
956,2024-03-11,마트,260.06
956,2024-04-06,여행,764.6
956,2024-11-03,여행,512.45
956,2024-10-16,마트,224.77
956,2024-08-02,여행,992.46
956,2024-12-13,OTT,17.73
956,2024-10-18,여행,798.89
956,2024-06-23,마트,240.73
956,2024-08-28,OTT,27.62
956,2024-12-03,식당,117.27
956,2024-02-26,편의점,27.31
956,2024-03-30,여행,827.94
956,2024-01-05,식당,70.99
956,2024-01-16,여행,898.39
956,2024-06-02,식당,97.11
956,2024-07-10,마트,228.64
956,2024-11-08,마트,30.94
956,2024-07-25,편의점,8.99
956,2024-06-15,마트,135.45
956,2024-07-08,마트,234.08
956,2024-08-16,OTT,18.82
956,2024-02-26,마트,211.96
956,2024-05-16,식당,178.07
956,2024-04-24,OTT,28.56
956,2024-11-06,편의점,34.39
956,2024-08-19,편의점,5.49
956,2024-07-12,편의점,26.42
956,2024-08-19,식당,67.77
956,2024-10-16,마트,253.59
956,2024-08-12,여행,857.37
956,2024-08-08,여행,999.18
956,2024-02-03,식당,24.64
956,2024-09-10,편의점,44.95
956,2024-02-02,식당,56.29
956,2024-01-15,여행,595.21
956,2024-04-05,편의점,18.95
956,2024-12-11,편의점,19.51
956,2024-11-06,식당,191.64
956,2024-03-01,식당,132.62
956,2024-11-22,편의점,18.5
956,2024-06-25,마트,85.89
956,2024-02-07,식당,161.35
956,2024-07-26,마트,251.2
956,2024-05-08,편의점,30.2
956,2024-05-25,마트,195.11
956,2024-02-16,편의점,35.64
956,2024-08-10,마트,80.14
956,2024-01-05,편의점,24.6
956,2024-04-03,OTT,20.96
956,2024-03-11,식당,26.31
956,2024-05-13,여행,355.07
956,2024-07-21,마트,131
956,2024-09-09,편의점,5.56
956,2024-11-26,식당,13.09
956,2024-11-16,여행,250.03
956,2024-01-01,마트,69.76
956,2024-08-13,식당,130.88
956,2024-07-25,편의점,23.88
956,2024-11-10,식당,15.07
956,2024-12-13,OTT,22.33
956,2024-05-08,마트,126.82
956,2024-07-03,식당,90.78
956,2024-10-10,마트,128.16
956,2024-02-14,마트,264.47
956,2024-07-24,편의점,7.42
956,2024-01-01,식당,124.79
956,2024-02-19,편의점,15.51
956,2024-09-15,식당,38.44
956,2024-12-04,마트,248.18
956,2024-01-08,마트,74.07
956,2024-12-01,여행,82.2
956,2024-03-16,편의점,44.54
956,2024-01-08,여행,307.3
956,2024-05-21,마트,255.36
956,2024-07-02,OTT,18.5
956,2024-10-02,식당,163.11
956,2024-01-27,마트,183.19
956,2024-09-26,마트,136.87
956,2024-08-18,식당,197.1
956,2024-01-27,마트,182.69
956,2024-12-23,식당,62.19
956,2024-07-13,마트,133.65
956,2024-06-27,마트,290.43
956,2024-08-06,마트,251.42
956,2024-06-29,편의점,44.85
956,2024-06-04,마트,235.79
956,2024-10-14,여행,747.48
956,2024-05-13,여행,833.56
956,2024-05-08,편의점,43.42
956,2024-02-19,식당,76.13
956,2024-05-10,식당,147.14
956,2024-03-04,여행,990.93
956,2024-06-02,마트,152.82
956,2024-10-17,마트,26.74
956,2024-03-15,식당,35.19
956,2024-07-23,편의점,39.02
956,2024-02-10,식당,112.63
956,2024-07-22,식당,130.96
957,2024-07-09,식당,185.05
957,2024-08-22,식당,107.85
957,2024-01-01,편의점,9.73
957,2024-09-11,마트,160.68
957,2024-04-02,OTT,6.45
957,2024-09-21,편의점,14.4
957,2024-11-08,편의점,9.63
957,2024-12-21,OTT,14.86
957,2024-07-01,OTT,21.43
957,2024-05-16,여행,314.29
957,2024-12-24,편의점,3.87
957,2024-07-01,OTT,16.34
957,2024-12-26,마트,191.59
957,2024-01-06,식당,66.5
957,2024-07-19,OTT,23.13
957,2024-10-23,OTT,16.49
957,2024-08-11,마트,291.57
957,2024-10-26,식당,199.72
957,2024-12-18,여행,736.08
957,2024-05-11,마트,59.3
957,2024-10-10,여행,531.76
957,2024-12-15,여행,77.95
957,2024-08-22,OTT,23.16
957,2024-10-13,여행,695.03
957,2024-04-03,식당,152.38
957,2024-01-19,마트,111.71
957,2024-12-30,식당,91.23
957,2024-07-13,식당,78.12
957,2024-12-27,OTT,5.93
957,2024-08-06,편의점,21.8
957,2024-08-12,OTT,6.92
957,2024-09-24,OTT,27.86
957,2024-02-13,여행,164.38
957,2024-10-19,마트,152.95
957,2024-02-07,여행,571.94
957,2024-03-18,편의점,33.21
957,2024-05-20,마트,265.7
957,2024-11-14,편의점,49.16
957,2024-01-30,마트,66.86
957,2024-05-22,식당,153.79
957,2024-09-09,편의점,33.22
957,2024-08-25,마트,84.21
957,2024-02-08,마트,150.57
957,2024-04-03,편의점,16.21
957,2024-07-01,여행,77.04
957,2024-06-14,OTT,17.31
957,2024-01-25,식당,199.56
957,2024-04-14,편의점,32.83
957,2024-10-29,OTT,24.05
957,2024-11-13,OTT,17.81
957,2024-03-22,식당,182.74
957,2024-01-11,OTT,9.45
957,2024-02-03,OTT,25.32
957,2024-05-13,OTT,26.91
957,2024-07-03,식당,116.26
957,2024-10-23,식당,41.97
957,2024-05-04,식당,186.87
957,2024-09-24,식당,67.08
957,2024-01-07,마트,126.2
957,2024-03-15,여행,567.06
957,2024-12-07,마트,23.95
957,2024-09-08,식당,164.17
957,2024-03-15,식당,24.92
957,2024-05-21,편의점,38.23
957,2024-05-24,OTT,11.75
957,2024-02-29,식당,22.3
957,2024-09-16,마트,119
957,2024-11-07,마트,214.99
957,2024-07-01,식당,178.31
957,2024-09-07,식당,11.77
957,2024-12-24,식당,22.37
957,2024-08-18,여행,410.91
957,2024-07-27,마트,43.86
957,2024-02-28,OTT,26.84
957,2024-08-13,마트,203.9
957,2024-12-02,식당,18.28
957,2024-10-06,식당,57.31
957,2024-09-04,OTT,9.36
957,2024-06-27,마트,70.38
957,2024-10-09,편의점,29.9
957,2024-03-09,편의점,19.69
957,2024-07-02,식당,114.36
957,2024-10-10,여행,360.48
957,2024-08-22,마트,33.14
957,2024-06-20,OTT,26.76
957,2024-02-25,OTT,15.41
957,2024-04-16,마트,64.35
957,2024-01-06,OTT,11.92
957,2024-12-15,식당,73.98
957,2024-10-12,편의점,1.4
957,2024-08-02,마트,257.5
957,2024-08-10,식당,98.12
957,2024-08-16,식당,136.4
958,2024-10-07,편의점,8.47
958,2024-08-02,마트,75.69
958,2024-09-25,편의점,25.07
958,2024-01-01,여행,844.83
958,2024-08-02,OTT,27.4
958,2024-11-24,식당,65.26
958,2024-10-22,편의점,12.69
958,2024-08-16,OTT,6.57
958,2024-06-02,편의점,7.04
958,2024-08-14,여행,904.65
958,2024-11-27,마트,106.61
958,2024-09-07,여행,942.65
958,2024-01-03,OTT,28.33
958,2024-07-15,편의점,39.88
958,2024-02-05,마트,28.4
958,2024-09-25,식당,97.23
958,2024-02-20,식당,70.32
958,2024-10-14,OTT,18.14
958,2024-08-26,OTT,26.61
958,2024-12-27,마트,103.31
958,2024-09-29,식당,141.01
958,2024-02-25,OTT,27.02
958,2024-10-01,식당,93.04
958,2024-02-06,마트,43.95
958,2024-01-15,마트,121.72
958,2024-04-29,식당,98.85
958,2024-06-04,식당,174.08
958,2024-04-10,편의점,46.33
958,2024-09-22,마트,165.45
958,2024-08-25,식당,142.25
958,2024-07-09,식당,118.52
958,2024-12-18,마트,272.01
958,2024-01-16,식당,112.85
958,2024-12-24,여행,831.38
958,2024-04-21,여행,622.51
958,2024-09-22,식당,22.69
958,2024-05-19,편의점,15.84
958,2024-09-10,마트,227.41
958,2024-05-19,마트,118.56
958,2024-01-30,OTT,5.55
958,2024-05-15,식당,118.26
958,2024-11-26,마트,91.36
958,2024-02-05,여행,105.36
958,2024-12-11,식당,140.2
958,2024-10-28,마트,89.29
958,2024-06-18,여행,562.09
958,2024-09-01,OTT,22.07
958,2024-11-15,여행,482
958,2024-03-02,여행,828.1
958,2024-02-15,마트,280.48
958,2024-04-19,마트,203.61
958,2024-12-04,식당,185.18
958,2024-03-04,식당,13.08
958,2024-10-22,식당,108.32
958,2024-10-21,마트,292.25
958,2024-10-03,식당,160.92
958,2024-12-16,편의점,47.7
958,2024-08-23,마트,52.33
958,2024-10-08,여행,445.77
958,2024-11-11,마트,57.59
958,2024-12-08,편의점,48.79
958,2024-03-26,마트,261.96
958,2024-07-27,편의점,29.07
958,2024-08-21,마트,136.49
958,2024-10-31,마트,197.51
958,2024-08-23,편의점,6.5
958,2024-04-06,마트,253.32
958,2024-01-20,OTT,18.47
958,2024-04-06,OTT,5.23
958,2024-11-09,OTT,24.54
958,2024-09-05,편의점,27.14
958,2024-01-04,마트,41.71
958,2024-05-01,OTT,27.7
958,2024-12-06,식당,104.79
958,2024-04-12,OTT,20.49
958,2024-05-04,편의점,40.89
958,2024-03-22,마트,46.1
958,2024-01-14,편의점,1.34
958,2024-02-29,편의점,9.55
958,2024-07-26,편의점,33.05
958,2024-03-22,식당,117.05
958,2024-04-30,식당,98.91
958,2024-10-03,OTT,28.21
958,2024-11-28,식당,67.44
958,2024-06-26,OTT,9.95
958,2024-10-15,마트,74.06
958,2024-10-23,편의점,33.87
958,2024-04-26,여행,913.22
958,2024-11-03,식당,163.91
958,2024-08-29,OTT,17.49
958,2024-10-07,편의점,4.66
958,2024-10-18,마트,23.32
958,2024-12-12,식당,84.56
958,2024-04-15,편의점,43.23
958,2024-12-12,편의점,45.45
958,2024-06-05,여행,922.91
958,2024-04-14,식당,195.92
958,2024-08-28,OTT,9.74
958,2024-09-20,편의점,10.32
958,2024-04-22,편의점,26.89
958,2024-08-24,OTT,27.42
958,2024-06-27,여행,531
958,2024-11-28,여행,212.45
958,2024-12-02,식당,82.04
958,2024-08-13,OTT,5.11
958,2024-05-18,여행,758.28
958,2024-11-29,마트,132.34
958,2024-09-01,OTT,6.52
958,2024-09-27,편의점,25.89
958,2024-12-14,OTT,24.19
958,2024-01-09,OTT,19.12
958,2024-08-10,여행,443.56
958,2024-12-26,편의점,47.51
958,2024-11-08,식당,78.96
958,2024-06-05,편의점,30.1
