stock_code,year,quarter,상장폐지 여부,관리종목 여부,감사의견
144620,2020,1,상장폐지,N,기타/확인필요
144620,2020,2,상장폐지,N,적정
144620,2020,3,상장폐지,N,적정
144620,2020,4,상장폐지,N,적정
144620,2021,1,상장폐지,N,적정
144620,2021,2,상장폐지,N,의견거절
144620,2021,3,상장폐지,N,의견거절
144960,2020,1,상장,N,기타/확인필요
144960,2020,2,상장,N,적정
144960,2020,3,상장,N,적정
144960,2020,4,상장,N,적정
144960,2021,1,상장,N,적정
144960,2021,2,상장,N,적정
144960,2021,3,상장,N,적정
144960,2021,4,상장,N,적정
144960,2022,1,상장,N,적정
144960,2022,2,상장,N,적정
144960,2022,3,상장,N,적정
144960,2022,4,상장,N,적정
144960,2023,1,상장,N,적정
144960,2023,2,상장,N,적정
144960,2023,3,상장,N,적정
144960,2023,4,상장,N,적정
144960,2024,1,상장,N,적정
144960,2024,2,상장,N,기타/확인필요
144960,2024,3,상장,N,기타/확인필요
144960,2024,4,상장,N,기타/확인필요
144960,2025,1,상장,N,기타/확인필요
144960,2025,2,상장,N,기타/확인필요
144960,2025,3,상장,N,기타/확인필요
145020,2020,1,상장,N,기타/확인필요
145020,2020,2,상장,N,적정
145020,2020,3,상장,N,적정
145020,2020,4,상장,N,적정
145020,2021,1,상장,N,적정
145020,2021,2,상장,N,적정
145020,2021,3,상장,N,적정
145020,2021,4,상장,N,적정
145020,2022,1,상장,N,적정
145020,2022,2,상장,N,적정
145020,2022,3,상장,N,적정
145020,2022,4,상장,N,적정
145020,2023,1,상장,N,적정
145020,2023,2,상장,N,적정
145020,2023,3,상장,N,적정
145020,2023,4,상장,N,적정
145020,2024,1,상장,N,적정
145020,2024,2,상장,N,기타/확인필요
145020,2024,3,상장,N,기타/확인필요
145020,2024,4,상장,N,기타/확인필요
145020,2025,1,상장,N,기타/확인필요
145020,2025,2,상장,N,기타/확인필요
145020,2025,3,상장,N,기타/확인필요
145170,2024,2,상장,N,기타/확인필요
145170,2024,3,상장,N,기타/확인필요
145170,2024,4,상장,N,기타/확인필요
145170,2025,1,상장,N,기타/확인필요
145170,2025,2,상장,N,기타/확인필요
145170,2025,3,상장,N,기타/확인필요
145210,2020,1,상장,N,기타/확인필요
145210,2020,2,상장,N,적정
145210,2020,3,상장,N,적정
145210,2020,4,상장,N,적정
145210,2021,1,상장,N,적정
145210,2021,2,상장,N,적정
145210,2021,3,상장,N,적정
145210,2021,4,상장,N,적정
145210,2022,1,상장,N,적정
145210,2022,2,상장,N,적정
145210,2022,3,상장,N,적정
145210,2022,4,상장,N,적정
145210,2023,1,상장,N,적정
145210,2023,2,상장,N,적정
145210,2023,3,상장,N,적정
145210,2023,4,상장,N,적정
145210,2024,1,상장,N,적정
145210,2024,2,상장,N,기타/확인필요
145210,2024,3,상장,N,기타/확인필요
145210,2024,4,상장,N,기타/확인필요
145210,2025,1,상장,Y,기타/확인필요
145210,2025,2,상장,Y,기타/확인필요
145210,2025,3,상장,Y,기타/확인필요
145270,2020,1,상장,N,기타/확인필요
145270,2020,2,상장,N,적정
145270,2020,3,상장,N,적정
145270,2020,4,상장,N,적정
145270,2021,1,상장,N,적정
145270,2021,2,상장,N,적정
145270,2021,3,상장,N,적정
145270,2021,4,상장,N,적정
145270,2022,1,상장,N,적정
145270,2022,2,상장,N,적정
145270,2022,3,상장,N,적정
145270,2022,4,상장,N,적정
145270,2023,1,상장,N,적정
145270,2023,2,상장,N,적정
145270,2023,3,상장,N,적정
145270,2023,4,상장,N,적정
145270,2024,1,상장,N,적정
145270,2024,2,상장,N,기타/확인필요
145270,2024,3,상장,N,기타/확인필요
145270,2024,4,상장,N,기타/확인필요
145270,2025,1,상장,N,기타/확인필요
145270,2025,2,상장,N,기타/확인필요
145270,2025,3,상장,N,기타/확인필요
145720,2020,1,상장,N,기타/확인필요
145720,2020,2,상장,N,적정
145720,2020,3,상장,N,적정
145720,2020,4,상장,N,적정
145720,2021,1,상장,N,적정
145720,2021,2,상장,N,적정
145720,2021,3,상장,N,적정
145720,2021,4,상장,N,적정
145720,2022,1,상장,N,적정
145720,2022,2,상장,N,적정
145720,2022,3,상장,N,적정
145720,2022,4,상장,N,적정
145720,2023,1,상장,N,적정
145720,2023,2,상장,N,적정
145720,2023,3,상장,N,적정
145720,2023,4,상장,N,적정
145720,2024,1,상장,N,적정
145720,2024,2,상장,N,기타/확인필요
145720,2024,3,상장,N,기타/확인필요
145720,2024,4,상장,N,기타/확인필요
145720,2025,1,상장,N,기타/확인필요
145720,2025,2,상장,N,기타/확인필요
145720,2025,3,상장,N,기타/확인필요
145990,2020,1,상장,N,기타/확인필요
145990,2020,2,상장,N,적정
145990,2020,3,상장,N,적정
145990,2020,4,상장,N,적정
145990,2021,1,상장,N,적정
145990,2021,2,상장,N,적정
145990,2021,3,상장,N,적정
145990,2021,4,상장,N,적정
145990,2022,1,상장,N,적정
145990,2022,2,상장,N,기타/확인필요
145990,2022,3,상장,N,기타/확인필요
145990,2022,4,상장,N,기타/확인필요
145990,2023,1,상장,N,기타/확인필요
145990,2023,2,상장,N,기타/확인필요
145990,2023,3,상장,N,기타/확인필요
145990,2023,4,상장,N,기타/확인필요
145990,2024,1,상장,N,기타/확인필요
145990,2024,2,상장,N,기타/확인필요
145990,2024,3,상장,N,기타/확인필요
145990,2024,4,상장,N,기타/확인필요
145990,2025,1,상장,N,기타/확인필요
145990,2025,2,상장,N,기타/확인필요
145990,2025,3,상장,N,기타/확인필요
146060,2023,3,상장,N,기타/확인필요
146060,2023,4,상장,N,적정
146060,2024,1,상장,N,적정
146060,2024,2,상장,N,기타/확인필요
146060,2024,3,상장,N,기타/확인필요
146060,2024,4,상장,N,기타/확인필요
146060,2025,1,상장,N,기타/확인필요
146060,2025,2,상장,N,기타/확인필요
146060,2025,3,상장,N,기타/확인필요
146320,2021,4,상장,N,적정
146320,2022,1,상장,N,적정
146320,2022,2,상장,N,적정
146320,2022,3,상장,N,적정
146320,2022,4,상장,N,적정
146320,2023,1,상장,N,적정
146320,2023,2,상장,N,적정
146320,2023,3,상장,N,적정
146320,2023,4,상장,N,적정
146320,2024,1,상장,N,적정
146320,2024,2,상장,N,기타/확인필요
146320,2024,3,상장,N,기타/확인필요
146320,2024,4,상장,N,기타/확인필요
146320,2025,1,상장,N,기타/확인필요
146320,2025,2,상장,N,기타/확인필요
146320,2025,3,상장,N,기타/확인필요
147760,2020,1,상장,N,기타/확인필요
147760,2020,2,상장,N,적정
147760,2020,3,상장,N,적정
147760,2020,4,상장,N,적정
147760,2021,1,상장,N,적정
147760,2021,2,상장,N,적정
147760,2021,3,상장,N,적정
147760,2021,4,상장,N,적정
147760,2022,1,상장,N,적정
147760,2022,2,상장,N,적정
147760,2022,3,상장,N,적정
147760,2022,4,상장,N,적정
147760,2023,1,상장,N,적정
147760,2023,2,상장,N,적정
147760,2023,3,상장,N,적정
147760,2023,4,상장,N,적정
147760,2024,1,상장,N,적정
147760,2024,2,상장,N,기타/확인필요
147760,2024,3,상장,N,기타/확인필요
147760,2024,4,상장,N,기타/확인필요
147760,2025,1,상장,N,기타/확인필요
147760,2025,2,상장,N,기타/확인필요
147760,2025,3,상장,N,기타/확인필요
147830,2020,1,상장,N,기타/확인필요
147830,2020,2,상장,N,적정
147830,2020,3,상장,N,적정
147830,2020,4,상장,N,적정
147830,2021,1,상장,N,적정
147830,2021,2,상장,N,적정
147830,2021,3,상장,N,적정
147830,2021,4,상장,N,적정
147830,2022,1,상장,N,적정
147830,2022,2,상장,N,적정
147830,2022,3,상장,N,적정
147830,2022,4,상장,N,적정
147830,2023,1,상장,N,적정
147830,2023,2,상장,N,적정
147830,2023,3,상장,N,적정
147830,2023,4,상장,N,적정
147830,2024,1,상장,N,적정
147830,2024,2,상장,N,기타/확인필요
147830,2024,3,상장,N,기타/확인필요
147830,2024,4,상장,N,기타/확인필요
147830,2025,1,상장,N,기타/확인필요
147830,2025,2,상장,N,기타/확인필요
147830,2025,3,상장,N,기타/확인필요
148140,2020,1,상장폐지,N,기타/확인필요
148140,2020,2,상장폐지,N,기타/확인필요
148140,2020,3,상장폐지,N,기타/확인필요
148140,2020,4,상장폐지,N,기타/확인필요
148140,2021,1,상장폐지,N,기타/확인필요
148140,2021,2,상장폐지,N,기타/확인필요
148140,2021,3,상장폐지,N,기타/확인필요
148140,2021,4,상장폐지,N,기타/확인필요
148140,2022,1,상장폐지,N,기타/확인필요
148140,2022,2,상장폐지,N,기타/확인필요
148140,2022,3,상장폐지,N,기타/확인필요
148140,2022,4,상장폐지,N,기타/확인필요
148140,2023,1,상장폐지,N,기타/확인필요
148140,2023,2,상장폐지,N,기타/확인필요
148140,2023,3,상장폐지,N,기타/확인필요
148140,2023,4,상장폐지,N,기타/확인필요
148140,2024,1,상장폐지,N,기타/확인필요
148140,2024,2,상장폐지,N,의견거절
148140,2024,3,상장폐지,N,의견거절
148140,2024,4,상장폐지,N,의견거절
148140,2025,2,상장폐지,N,기타/확인필요
148150,2020,1,상장,N,기타/확인필요
148150,2020,2,상장,N,적정
148150,2020,3,상장,N,적정
148150,2020,4,상장,N,적정
148150,2021,1,상장,N,적정
148150,2021,2,상장,N,적정
148150,2021,3,상장,N,적정
148150,2021,4,상장,N,적정
148150,2022,1,상장,N,적정
148150,2022,2,상장,N,적정
148150,2022,3,상장,N,적정
148150,2022,4,상장,N,적정
148150,2023,1,상장,N,적정
148150,2023,2,상장,N,적정
148150,2023,3,상장,N,적정
148150,2023,4,상장,N,적정
148150,2024,1,상장,N,적정
148150,2024,2,상장,N,기타/확인필요
148150,2024,3,상장,N,기타/확인필요
148150,2024,4,상장,N,기타/확인필요
148150,2025,1,상장,N,기타/확인필요
148150,2025,2,상장,N,기타/확인필요
148150,2025,3,상장,N,기타/확인필요
148250,2020,1,상장,N,기타/확인필요
148250,2020,2,상장,N,적정
148250,2020,3,상장,N,적정
148250,2020,4,상장,N,적정
148250,2021,1,상장,N,적정
148250,2021,2,상장,N,적정
148250,2021,3,상장,N,적정
148250,2021,4,상장,N,적정
148250,2022,1,상장,N,적정
148250,2022,2,상장,N,적정
148250,2022,3,상장,N,적정
148250,2022,4,상장,N,적정
148250,2023,1,상장,N,적정
148250,2023,2,상장,N,적정
148250,2023,3,상장,N,적정
148250,2023,4,상장,N,적정
148250,2024,1,상장,N,적정
148250,2024,2,상장,N,기타/확인필요
148250,2024,3,상장,N,기타/확인필요
148250,2024,4,상장,N,기타/확인필요
148250,2025,1,상장,N,기타/확인필요
148250,2025,2,상장,N,기타/확인필요
148250,2025,3,상장,N,기타/확인필요
148780,2022,2,상장,N,적정
148780,2022,3,상장,N,적정
148780,2022,4,상장,N,적정
148780,2023,1,상장,N,적정
148780,2023,2,상장,N,적정
148780,2023,3,상장,N,적정
148780,2023,4,상장,N,적정
148780,2024,1,상장,N,적정
148780,2024,2,상장,N,기타/확인필요
148780,2024,3,상장,N,기타/확인필요
148780,2024,4,상장,N,기타/확인필요
148780,2025,1,상장,N,기타/확인필요
148780,2025,2,상장,N,기타/확인필요
148780,2025,3,상장,N,기타/확인필요
148930,2022,3,상장,N,기타/확인필요
148930,2022,4,상장,N,적정
148930,2023,1,상장,N,적정
148930,2023,2,상장,N,적정
148930,2023,3,상장,N,적정
148930,2023,4,상장,N,적정
148930,2024,1,상장,N,적정
148930,2024,2,상장,N,기타/확인필요
148930,2024,3,상장,N,기타/확인필요
148930,2024,4,상장,N,기타/확인필요
148930,2025,1,상장,N,기타/확인필요
148930,2025,2,상장,N,기타/확인필요
148930,2025,3,상장,N,기타/확인필요
149940,2020,1,상장폐지,N,기타/확인필요
149950,2020,1,상장,N,기타/확인필요
149950,2020,2,상장,N,기타/확인필요
149950,2020,3,상장,N,기타/확인필요
149950,2021,1,상장,N,기타/확인필요
149950,2021,2,상장,N,적정
149950,2021,3,상장,N,적정
149950,2022,1,상장,N,기타/확인필요
149950,2022,2,상장,N,적정
149950,2022,3,상장,N,적정
149950,2023,1,상장,N,기타/확인필요
149950,2023,2,상장,N,적정
149950,2023,3,상장,N,적정
149950,2024,1,상장,N,기타/확인필요
149950,2024,2,상장,N,기타/확인필요
149950,2024,3,상장,N,기타/확인필요
149950,2025,1,상장,N,기타/확인필요
149950,2025,2,상장,N,기타/확인필요
149980,2020,1,상장,N,기타/확인필요
149980,2020,2,상장,N,적정
149980,2020,3,상장,N,적정
149980,2020,4,상장,N,적정
149980,2021,1,상장,N,적정
149980,2021,2,상장,N,적정
149980,2021,3,상장,N,적정
149980,2021,4,상장,N,적정
149980,2022,1,상장,N,적정
149980,2022,2,상장,N,적정
149980,2022,3,상장,N,적정
149980,2022,4,상장,N,적정
149980,2023,1,상장,N,적정
149980,2023,2,상장,N,적정
149980,2023,3,상장,N,적정
149980,2023,4,상장,N,적정
149980,2024,1,상장,N,적정
149980,2024,2,상장,N,기타/확인필요
149980,2024,3,상장,N,기타/확인필요
149980,2024,4,상장,N,기타/확인필요
149980,2025,1,상장,Y,기타/확인필요
149980,2025,2,상장,Y,기타/확인필요
149980,2025,3,상장,Y,기타/확인필요
150440,2020,4,상장폐지,N,적정
150440,2021,4,상장폐지,N,의견거절
150440,2022,4,상장폐지,N,의견거절
150840,2020,1,상장폐지,N,기타/확인필요
150840,2020,2,상장폐지,N,적정
150840,2020,3,상장폐지,N,적정
150840,2020,4,상장폐지,N,적정
150840,2021,1,상장폐지,N,적정
150840,2021,2,상장폐지,N,의견거절
150840,2021,3,상장폐지,N,의견거절
150840,2021,4,상장폐지,N,의견거절
150840,2022,1,상장폐지,N,의견거절
150840,2022,2,상장폐지,N,적정
150840,2022,3,상장폐지,N,적정
150840,2022,4,상장폐지,N,적정
150840,2023,1,상장폐지,N,적정
150840,2023,2,상장폐지,N,적정
150840,2023,3,상장폐지,N,적정
150840,2023,4,상장폐지,N,적정
150840,2024,1,상장폐지,N,적정
150840,2024,2,상장폐지,N,기타/확인필요
150840,2024,3,상장폐지,N,기타/확인필요
150840,2024,4,상장폐지,N,기타/확인필요
150840,2025,1,상장폐지,N,기타/확인필요
150840,2025,2,상장폐지,N,기타/확인필요
150840,2025,3,상장폐지,N,기타/확인필요
150900,2020,1,상장,N,기타/확인필요
150900,2020,2,상장,N,적정
150900,2020,3,상장,N,적정
150900,2020,4,상장,N,적정
150900,2021,1,상장,N,적정
150900,2021,2,상장,N,적정
150900,2021,3,상장,N,적정
150900,2021,4,상장,N,적정
150900,2022,1,상장,N,적정
150900,2022,2,상장,N,적정
150900,2022,3,상장,N,적정
150900,2022,4,상장,N,적정
150900,2023,1,상장,N,적정
150900,2023,2,상장,N,적정
150900,2023,3,상장,N,적정
150900,2023,4,상장,N,적정
150900,2024,1,상장,N,적정
150900,2024,2,상장,N,기타/확인필요
150900,2024,3,상장,N,기타/확인필요
150900,2024,4,상장,N,기타/확인필요
150900,2025,1,상장,N,기타/확인필요
150900,2025,2,상장,N,기타/확인필요
150900,2025,3,상장,N,기타/확인필요
151860,2020,1,상장,N,기타/확인필요
151860,2020,2,상장,N,기타/확인필요
151860,2020,3,상장,N,기타/확인필요
151860,2020,4,상장,N,기타/확인필요
151860,2021,1,상장,N,기타/확인필요
151860,2021,2,상장,N,적정
151860,2021,3,상장,N,적정
151860,2021,4,상장,N,적정
151860,2022,1,상장,N,적정
151860,2022,2,상장,N,적정
151860,2022,3,상장,N,적정
151860,2022,4,상장,N,적정
151860,2023,1,상장,N,적정
151860,2023,2,상장,N,적정
151860,2023,3,상장,N,적정
151860,2023,4,상장,N,적정
151860,2024,1,상장,N,적정
151860,2024,2,상장,N,기타/확인필요
151860,2024,3,상장,N,기타/확인필요
151860,2024,4,상장,N,기타/확인필요
151860,2025,1,상장,N,기타/확인필요
151860,2025,2,상장,N,기타/확인필요
151860,2025,3,상장,N,기타/확인필요
151910,2020,1,상장폐지,N,기타/확인필요
151910,2020,2,상장폐지,N,적정
151910,2020,3,상장폐지,N,적정
151910,2020,4,상장폐지,N,적정
151910,2021,1,상장폐지,N,적정
151910,2021,2,상장폐지,N,적정
151910,2021,3,상장폐지,N,적정
151910,2021,4,상장폐지,N,적정
151910,2022,1,상장폐지,N,적정
151910,2022,2,상장폐지,N,적정
151910,2022,3,상장폐지,N,적정
151910,2022,4,상장폐지,N,적정
151910,2023,1,상장폐지,N,적정
151910,2023,2,상장폐지,N,적정
151910,2023,3,상장폐지,N,적정
151910,2023,4,상장폐지,N,적정
151910,2024,1,상장폐지,N,적정
151910,2024,2,상장폐지,N,기타/확인필요
151910,2024,3,상장폐지,N,기타/확인필요
151910,2024,4,상장폐지,N,기타/확인필요
151910,2025,1,상장폐지,N,기타/확인필요
151910,2025,2,상장폐지,N,기타/확인필요
151910,2025,3,상장폐지,N,기타/확인필요
152330,2020,1,상장폐지,N,기타/확인필요
152330,2020,2,상장폐지,N,기타/확인필요
153360,2020,1,상장폐지,N,기타/확인필요
153360,2020,2,상장폐지,N,적정
153360,2020,3,상장폐지,N,적정
153360,2020,4,상장폐지,N,적정
153360,2021,1,상장폐지,N,적정
153360,2021,2,상장폐지,N,부적정
153360,2021,3,상장폐지,N,부적정
153460,2020,1,상장,N,기타/확인필요
153460,2020,2,상장,N,적정
153460,2020,3,상장,N,적정
153460,2020,4,상장,N,적정
153460,2021,1,상장,N,적정
153460,2021,2,상장,N,적정
153460,2021,3,상장,N,적정
153460,2021,4,상장,N,적정
153460,2022,1,상장,N,적정
153460,2022,2,상장,N,적정
153460,2022,3,상장,N,적정
153460,2022,4,상장,N,적정
153460,2023,1,상장,N,적정
153460,2023,2,상장,N,적정
153460,2023,3,상장,N,적정
153460,2023,4,상장,N,적정
153460,2024,1,상장,N,적정
153460,2024,2,상장,N,기타/확인필요
153460,2024,3,상장,N,기타/확인필요
153460,2024,4,상장,N,기타/확인필요
153460,2025,1,상장,N,기타/확인필요
153460,2025,2,상장,N,기타/확인필요
153460,2025,3,상장,N,기타/확인필요
153490,2020,1,상장,N,기타/확인필요
153490,2020,2,상장,N,적정
153490,2020,3,상장,N,적정
153490,2020,4,상장,N,적정
153490,2021,1,상장,N,적정
153490,2021,2,상장,N,적정
153490,2021,3,상장,N,적정
153490,2021,4,상장,N,적정
153490,2022,1,상장,N,적정
153490,2022,2,상장,N,적정
153490,2022,3,상장,N,적정
153490,2022,4,상장,N,적정
153490,2023,1,상장,N,적정
153490,2023,2,상장,N,적정
153490,2023,3,상장,N,적정
153490,2023,4,상장,N,적정
153490,2024,1,상장,N,적정
153490,2024,2,상장,N,기타/확인필요
153490,2024,3,상장,N,기타/확인필요
153490,2024,4,상장,N,기타/확인필요
153490,2025,1,상장,N,기타/확인필요
153490,2025,2,상장,N,기타/확인필요
153490,2025,3,상장,N,기타/확인필요
153710,2020,1,상장,N,기타/확인필요
153710,2020,2,상장,N,적정
153710,2020,3,상장,N,적정
153710,2020,4,상장,N,적정
153710,2021,1,상장,N,적정
153710,2021,2,상장,N,적정
153710,2021,3,상장,N,적정
153710,2021,4,상장,N,적정
153710,2022,1,상장,N,적정
153710,2022,2,상장,N,적정
153710,2022,3,상장,N,적정
153710,2022,4,상장,N,적정
153710,2023,1,상장,N,적정
153710,2023,2,상장,N,적정
153710,2023,3,상장,N,적정
153710,2023,4,상장,N,적정
153710,2024,1,상장,N,적정
153710,2024,2,상장,N,기타/확인필요
153710,2024,3,상장,N,기타/확인필요
153710,2024,4,상장,N,기타/확인필요
153710,2025,1,상장,N,기타/확인필요
153710,2025,2,상장,N,기타/확인필요
153710,2025,3,상장,N,기타/확인필요
154030,2020,1,상장,N,기타/확인필요
154030,2020,2,상장,N,적정
154030,2020,3,상장,N,적정
154030,2020,4,상장,N,적정
154030,2021,1,상장,N,적정
154030,2021,2,상장,N,적정
154030,2021,3,상장,N,적정
154030,2021,4,상장,N,적정
154030,2022,1,상장,N,적정
154030,2022,2,상장,N,적정
154030,2022,3,상장,N,적정
154030,2022,4,상장,N,적정
154030,2023,1,상장,N,적정
154030,2023,2,상장,N,적정
154030,2023,3,상장,N,적정
154030,2023,4,상장,N,적정
154030,2024,1,상장,N,적정
154030,2024,2,상장,N,적정
154030,2024,3,상장,N,적정
154030,2024,4,상장,N,적정
154030,2025,2,상장,N,기타/확인필요
154030,2025,3,상장,N,기타/확인필요
154040,2020,1,상장,N,기타/확인필요
154040,2020,2,상장,N,적정
154040,2020,3,상장,N,적정
154040,2020,4,상장,N,적정
154040,2021,1,상장,N,적정
154040,2021,2,상장,N,적정
154040,2021,3,상장,N,적정
154040,2021,4,상장,N,적정
154040,2022,1,상장,N,적정
154040,2022,2,상장,N,적정
154040,2022,3,상장,N,적정
154040,2022,4,상장,N,적정
154040,2023,1,상장,N,적정
154040,2023,2,상장,N,적정
154040,2023,3,상장,N,적정
154040,2023,4,상장,N,적정
154040,2024,1,상장,N,적정
154040,2024,2,상장,N,기타/확인필요
154040,2024,3,상장,N,기타/확인필요
154040,2024,4,상장,N,기타/확인필요
154040,2025,1,상장,N,기타/확인필요
154040,2025,2,상장,N,기타/확인필요
154040,2025,3,상장,N,기타/확인필요
155650,2020,1,상장,N,기타/확인필요
155650,2020,2,상장,N,기타/확인필요
155650,2020,3,상장,N,기타/확인필요
155650,2020,4,상장,N,기타/확인필요
155650,2021,1,상장,N,기타/확인필요
155650,2021,2,상장,N,기타/확인필요
155650,2021,3,상장,N,기타/확인필요
155650,2021,4,상장,N,기타/확인필요
155650,2022,1,상장,N,기타/확인필요
155650,2022,2,상장,N,기타/확인필요
155650,2022,3,상장,N,기타/확인필요
155650,2022,4,상장,N,기타/확인필요
155650,2023,1,상장,N,기타/확인필요
155650,2023,2,상장,N,기타/확인필요
155650,2023,3,상장,N,기타/확인필요
155650,2023,4,상장,N,기타/확인필요
155650,2024,1,상장,N,기타/확인필요
155650,2024,2,상장,N,기타/확인필요
155650,2024,3,상장,N,기타/확인필요
155650,2024,4,상장,N,기타/확인필요
155650,2025,1,상장,N,기타/확인필요
155650,2025,2,상장,N,기타/확인필요
155650,2025,3,상장,N,기타/확인필요
155660,2020,1,상장,N,기타/확인필요
155660,2020,2,상장,N,적정
155660,2020,3,상장,N,적정
155660,2020,4,상장,N,적정
155660,2021,1,상장,N,적정
155660,2021,2,상장,N,적정
155660,2021,3,상장,N,적정
155660,2021,4,상장,N,적정
155660,2022,1,상장,N,적정
155660,2022,2,상장,N,적정
155660,2022,3,상장,N,적정
155660,2022,4,상장,N,적정
155660,2023,1,상장,N,적정
155660,2023,2,상장,N,적정
155660,2023,3,상장,N,적정
155660,2023,4,상장,N,적정
155660,2024,1,상장,N,적정
155660,2024,2,상장,N,기타/확인필요
155660,2024,3,상장,N,기타/확인필요
155660,2024,4,상장,N,기타/확인필요
155660,2025,1,상장,N,기타/확인필요
155660,2025,2,상장,N,기타/확인필요
155660,2025,3,상장,N,기타/확인필요
155900,2020,1,상장폐지,N,기타/확인필요
155900,2020,2,상장폐지,N,적정
155900,2020,3,상장폐지,N,적정
155900,2020,4,상장폐지,N,적정
155900,2021,1,상장폐지,N,적정
155900,2021,2,상장폐지,N,적정
155900,2021,3,상장폐지,N,적정
155900,2021,4,상장폐지,N,적정
155900,2022,1,상장폐지,N,적정
155900,2022,2,상장폐지,N,적정
155900,2022,3,상장폐지,N,적정
155900,2022,4,상장폐지,N,적정
155900,2023,1,상장폐지,N,적정
155900,2023,2,상장폐지,N,기타/확인필요
155900,2023,3,상장폐지,N,기타/확인필요
155960,2023,3,상장,N,기타/확인필요
155960,2023,4,상장,N,적정
155960,2024,1,상장,N,적정
155960,2024,2,상장,N,기타/확인필요
155960,2024,3,상장,N,기타/확인필요
155960,2024,4,상장,N,기타/확인필요
155960,2025,1,상장,N,기타/확인필요
155960,2025,2,상장,N,기타/확인필요
155960,2025,3,상장,N,기타/확인필요
156100,2020,1,상장,N,기타/확인필요
156100,2020,2,상장,N,적정
156100,2020,3,상장,N,적정
156100,2020,4,상장,N,적정
156100,2021,1,상장,N,적정
156100,2021,2,상장,N,적정
156100,2021,3,상장,N,적정
156100,2021,4,상장,N,적정
156100,2022,1,상장,N,적정
156100,2022,2,상장,N,적정
156100,2022,3,상장,N,적정
156100,2022,4,상장,N,적정
156100,2023,1,상장,N,적정
156100,2023,2,상장,N,적정
156100,2023,3,상장,N,적정
156100,2023,4,상장,N,적정
156100,2024,1,상장,N,적정
156100,2024,2,상장,N,기타/확인필요
156100,2024,3,상장,N,기타/확인필요
156100,2024,4,상장,N,기타/확인필요
156100,2025,1,상장,N,기타/확인필요
156100,2025,2,상장,N,기타/확인필요
156100,2025,3,상장,N,기타/확인필요
158310,2020,1,상장폐지,N,기타/확인필요
158310,2020,2,상장폐지,N,적정
158310,2020,3,상장폐지,N,적정
158310,2020,4,상장폐지,N,적정
158310,2021,1,상장폐지,N,적정
158310,2021,2,상장폐지,N,적정
158310,2021,3,상장폐지,N,적정
158310,2021,4,상장폐지,N,적정
158310,2022,1,상장폐지,N,적정
158310,2022,2,상장폐지,N,적정
158310,2022,3,상장폐지,N,적정
158310,2022,4,상장폐지,N,적정
158310,2023,1,상장폐지,N,적정
158310,2023,2,상장폐지,N,적정
158310,2023,3,상장폐지,N,적정
158310,2023,4,상장폐지,N,적정
158310,2024,1,상장폐지,N,적정
158430,2020,1,상장,N,기타/확인필요
158430,2020,2,상장,N,적정
158430,2020,3,상장,N,적정
158430,2020,4,상장,N,적정
158430,2021,1,상장,N,적정
158430,2021,2,상장,N,적정
158430,2021,3,상장,N,적정
158430,2021,4,상장,N,적정
158430,2022,1,상장,N,적정
158430,2022,2,상장,N,적정
158430,2022,3,상장,N,적정
158430,2022,4,상장,N,적정
158430,2023,1,상장,N,적정
158430,2023,2,상장,N,적정
158430,2023,3,상장,N,적정
158430,2023,4,상장,N,적정
158430,2024,1,상장,N,적정
158430,2024,2,상장,N,기타/확인필요
158430,2024,3,상장,N,기타/확인필요
158430,2024,4,상장,N,기타/확인필요
158430,2025,1,상장,N,기타/확인필요
158430,2025,2,상장,N,기타/확인필요
158430,2025,3,상장,N,기타/확인필요
159010,2021,4,상장,N,적정
159010,2022,1,상장,N,적정
159010,2022,2,상장,N,적정
159010,2022,3,상장,N,적정
159010,2022,4,상장,N,적정
159010,2023,1,상장,N,적정
159010,2023,2,상장,N,적정
159010,2023,3,상장,N,적정
159010,2023,4,상장,N,적정
159010,2024,1,상장,N,적정
159010,2024,2,상장,N,기타/확인필요
159010,2024,3,상장,N,기타/확인필요
159010,2024,4,상장,N,기타/확인필요
159010,2025,1,상장,N,기타/확인필요
159010,2025,2,상장,N,기타/확인필요
159010,2025,3,상장,N,기타/확인필요
159580,2020,1,상장,N,기타/확인필요
159580,2020,2,상장,N,적정
159580,2020,3,상장,N,적정
159580,2020,4,상장,N,적정
159580,2021,1,상장,N,적정
159580,2021,2,상장,N,적정
159580,2021,3,상장,N,적정
159580,2021,4,상장,N,적정
159580,2022,1,상장,N,적정
159580,2022,2,상장,N,적정
159580,2022,3,상장,N,적정
159580,2022,4,상장,N,적정
159580,2023,1,상장,N,적정
159580,2023,2,상장,N,적정
159580,2023,3,상장,N,적정
159580,2023,4,상장,N,적정
159580,2024,1,상장,N,적정
159580,2024,2,상장,N,기타/확인필요
159580,2024,3,상장,N,기타/확인필요
159580,2024,4,상장,N,기타/확인필요
159580,2025,1,상장,N,기타/확인필요
159580,2025,2,상장,N,기타/확인필요
159580,2025,3,상장,N,기타/확인필요
159910,2020,1,상장,N,기타/확인필요
159910,2020,2,상장,N,기타/확인필요
159910,2020,3,상장,N,기타/확인필요
159910,2020,4,상장,N,기타/확인필요
159910,2021,1,상장,N,기타/확인필요
159910,2021,2,상장,N,적정
159910,2021,3,상장,N,적정
159910,2021,4,상장,N,적정
159910,2022,1,상장,N,적정
159910,2022,2,상장,N,적정
159910,2022,3,상장,N,적정
159910,2022,4,상장,N,적정
