stock_code,year,quarter,상장폐지 여부,관리종목 여부,감사의견,Y_label
318010,2021,1,상장,N,적정,0
318010,2021,2,상장,N,적정,0
318010,2021,3,상장,N,적정,0
318010,2021,4,상장,N,적정,0
318010,2022,1,상장,N,적정,0
318010,2022,2,상장,N,적정,0
318010,2022,3,상장,N,적정,0
318010,2022,4,상장,N,적정,0
318010,2023,1,상장,N,적정,0
318010,2023,2,상장,N,적정,0
318010,2023,3,상장,N,적정,0
318010,2023,4,상장,N,적정,0
318010,2024,1,상장,N,적정,0
318010,2024,2,상장,N,기타/확인필요,0
318010,2024,3,상장,N,기타/확인필요,0
318010,2024,4,상장,N,기타/확인필요,0
318010,2025,1,상장,N,기타/확인필요,0
318010,2025,2,상장,N,기타/확인필요,0
318010,2025,3,상장,N,기타/확인필요,0
318020,2020,4,상장,N,적정,0
318020,2021,1,상장,N,적정,0
318020,2021,2,상장,N,한정,1
318020,2021,3,상장,N,한정,1
318020,2021,4,상장,N,한정,1
318020,2022,1,상장,N,한정,1
318020,2022,2,상장,N,적정,0
318020,2022,3,상장,N,적정,0
318020,2022,4,상장,N,적정,0
318020,2023,1,상장,N,적정,0
318020,2023,2,상장,N,적정,0
318020,2023,3,상장,N,적정,0
318020,2023,4,상장,N,적정,0
318020,2024,1,상장,N,적정,0
318020,2024,2,상장,N,기타/확인필요,0
318020,2024,3,상장,N,기타/확인필요,0
318020,2024,4,상장,N,기타/확인필요,0
318020,2025,1,상장,N,기타/확인필요,0
318020,2025,2,상장,N,기타/확인필요,0
318020,2025,3,상장,N,기타/확인필요,0
318060,2025,2,상장,N,기타/확인필요,0
318060,2025,3,상장,N,기타/확인필요,0
318160,2023,1,상장,N,기타/확인필요,0
318160,2023,2,상장,N,적정,0
318160,2023,3,상장,N,적정,0
318160,2023,4,상장,N,적정,0
318160,2024,1,상장,N,적정,0
318160,2024,2,상장,N,기타/확인필요,0
318160,2024,3,상장,N,기타/확인필요,0
318160,2024,4,상장,N,기타/확인필요,0
318160,2025,1,상장,N,기타/확인필요,0
318160,2025,2,상장,N,기타/확인필요,0
318160,2025,3,상장,N,기타/확인필요,0
318410,2020,3,상장,N,기타/확인필요,0
318410,2020,4,상장,N,적정,0
318410,2021,1,상장,N,적정,0
318410,2021,2,상장,N,적정,0
318410,2021,3,상장,N,적정,0
318410,2021,4,상장,N,적정,0
318410,2022,1,상장,N,적정,0
318410,2022,2,상장,N,적정,0
318410,2022,3,상장,N,적정,0
318410,2022,4,상장,N,적정,0
318410,2023,1,상장,N,적정,0
318410,2023,2,상장,N,적정,0
318410,2023,3,상장,N,적정,0
318410,2023,4,상장,N,적정,0
318410,2024,1,상장,N,적정,0
318410,2024,2,상장,N,기타/확인필요,0
318410,2024,3,상장,N,기타/확인필요,0
318410,2024,4,상장,N,기타/확인필요,0
318410,2025,1,상장,N,기타/확인필요,0
318410,2025,2,상장,N,기타/확인필요,0
318410,2025,3,상장,N,기타/확인필요,0
319400,2020,4,상장,N,기타/확인필요,0
319400,2021,1,상장,N,기타/확인필요,0
319400,2021,2,상장,N,적정,0
319400,2021,3,상장,N,적정,0
319400,2021,4,상장,N,적정,0
319400,2022,1,상장,N,적정,0
319400,2022,2,상장,N,적정,0
319400,2022,3,상장,N,적정,0
319400,2022,4,상장,N,적정,0
319400,2023,1,상장,N,적정,0
319400,2023,2,상장,N,적정,0
319400,2023,3,상장,N,적정,0
319400,2023,4,상장,N,적정,0
319400,2024,1,상장,N,적정,0
319400,2024,2,상장,N,기타/확인필요,0
319400,2024,3,상장,N,기타/확인필요,0
319400,2024,4,상장,N,기타/확인필요,0
319400,2025,1,상장,N,기타/확인필요,0
319400,2025,2,상장,N,기타/확인필요,0
319400,2025,3,상장,N,기타/확인필요,0
319660,2020,1,상장,N,기타/확인필요,0
319660,2020,2,상장,N,적정,0
319660,2020,3,상장,N,적정,0
319660,2020,4,상장,N,적정,0
319660,2021,1,상장,N,적정,0
319660,2021,2,상장,N,적정,0
319660,2021,3,상장,N,적정,0
319660,2021,4,상장,N,적정,0
319660,2022,1,상장,N,적정,0
319660,2022,2,상장,N,적정,0
319660,2022,3,상장,N,적정,0
319660,2022,4,상장,N,적정,0
319660,2023,1,상장,N,적정,0
319660,2023,2,상장,N,적정,0
319660,2023,3,상장,N,적정,0
319660,2023,4,상장,N,적정,0
319660,2024,1,상장,N,적정,0
319660,2024,2,상장,N,기타/확인필요,0
319660,2024,3,상장,N,기타/확인필요,0
319660,2024,4,상장,N,기타/확인필요,0
319660,2025,1,상장,N,기타/확인필요,0
319660,2025,2,상장,N,기타/확인필요,0
319660,2025,3,상장,N,기타/확인필요,0
320000,2020,1,상장,N,기타/확인필요,0
320000,2020,2,상장,N,적정,0
320000,2020,3,상장,N,적정,0
320000,2020,4,상장,N,적정,0
320000,2021,1,상장,N,적정,0
320000,2021,2,상장,N,적정,0
320000,2021,3,상장,N,적정,0
320000,2021,4,상장,N,적정,0
320000,2022,1,상장,N,적정,0
320000,2022,2,상장,N,적정,0
320000,2022,3,상장,N,적정,0
320000,2022,4,상장,N,적정,0
320000,2023,1,상장,N,적정,0
320000,2023,2,상장,N,적정,0
320000,2023,3,상장,N,적정,0
320000,2023,4,상장,N,적정,0
320000,2024,1,상장,N,적정,0
320000,2024,2,상장,N,기타/확인필요,0
320000,2024,3,상장,N,기타/확인필요,0
320000,2024,4,상장,N,기타/확인필요,0
320000,2025,1,상장,N,기타/확인필요,0
320000,2025,2,상장,N,기타/확인필요,0
320000,2025,3,상장,N,기타/확인필요,0
321260,2021,3,상장,N,기타/확인필요,0
321260,2021,4,상장,N,적정,0
321260,2022,1,상장,N,적정,0
321260,2022,2,상장,N,적정,0
321260,2022,3,상장,N,적정,0
321260,2022,4,상장,N,적정,0
321260,2023,1,상장,N,적정,0
321260,2023,2,상장,N,적정,0
321260,2023,3,상장,N,적정,0
321260,2023,4,상장,N,적정,0
321260,2024,1,상장,N,적정,0
321260,2024,2,상장,N,기타/확인필요,0
321260,2024,3,상장,N,기타/확인필요,0
321260,2024,4,상장,N,기타/확인필요,0
321260,2025,1,상장,N,기타/확인필요,0
321260,2025,2,상장,N,기타/확인필요,0
321260,2025,3,상장,N,기타/확인필요,0
321370,2023,3,상장,N,기타/확인필요,0
321370,2023,4,상장,N,적정,0
321370,2024,1,상장,N,적정,0
321370,2024,2,상장,N,기타/확인필요,0
321370,2024,3,상장,N,기타/확인필요,0
321370,2024,4,상장,N,기타/확인필요,0
321370,2025,1,상장,N,기타/확인필요,0
321370,2025,2,상장,N,기타/확인필요,0
321370,2025,3,상장,N,기타/확인필요,0
321550,2020,1,상장,N,기타/확인필요,0
321550,2020,2,상장,N,적정,0
321550,2020,3,상장,N,적정,0
321550,2020,4,상장,N,적정,0
321550,2021,1,상장,N,적정,0
321550,2021,2,상장,N,적정,0
321550,2021,3,상장,N,적정,0
321550,2021,4,상장,N,적정,0
321550,2022,1,상장,N,적정,0
321550,2022,2,상장,N,적정,0
321550,2022,3,상장,N,적정,0
321550,2022,4,상장,N,적정,0
321550,2023,1,상장,N,적정,0
321550,2023,2,상장,N,적정,0
321550,2023,3,상장,N,적정,0
321550,2023,4,상장,N,적정,0
321550,2024,1,상장,N,적정,0
321550,2024,2,상장,N,기타/확인필요,0
321550,2024,3,상장,N,기타/확인필요,0
321550,2024,4,상장,N,기타/확인필요,0
321550,2025,1,상장,N,기타/확인필요,0
321550,2025,2,상장,N,기타/확인필요,0
321550,2025,3,상장,N,기타/확인필요,0
322000,2020,1,상장,N,기타/확인필요,0
322000,2020,2,상장,N,기타/확인필요,0
322000,2020,3,상장,N,기타/확인필요,0
322000,2020,4,상장,N,기타/확인필요,0
322000,2021,1,상장,N,기타/확인필요,0
322000,2021,2,상장,N,기타/확인필요,0
322000,2021,3,상장,N,기타/확인필요,0
322000,2021,4,상장,N,기타/확인필요,0
322000,2022,1,상장,N,기타/확인필요,0
322000,2022,2,상장,N,기타/확인필요,0
322000,2022,3,상장,N,기타/확인필요,0
322000,2022,4,상장,N,기타/확인필요,0
322000,2023,1,상장,N,기타/확인필요,0
322000,2023,2,상장,N,기타/확인필요,0
322000,2023,3,상장,N,기타/확인필요,0
322000,2023,4,상장,N,기타/확인필요,0
322000,2024,1,상장,N,기타/확인필요,0
322000,2024,2,상장,N,기타/확인필요,0
322000,2024,3,상장,N,기타/확인필요,0
322000,2024,4,상장,N,기타/확인필요,0
322000,2025,1,상장,N,기타/확인필요,0
322000,2025,2,상장,N,기타/확인필요,0
322000,2025,3,상장,N,기타/확인필요,0
322310,2020,4,상장,N,적정,0
322310,2021,1,상장,N,적정,0
322310,2021,2,상장,N,적정,0
322310,2021,3,상장,N,적정,0
322310,2021,4,상장,N,적정,0
322310,2022,1,상장,N,적정,0
322310,2022,2,상장,N,적정,0
322310,2022,3,상장,N,적정,0
322310,2022,4,상장,N,적정,0
322310,2023,1,상장,N,적정,0
322310,2023,2,상장,N,적정,0
322310,2023,3,상장,N,적정,0
322310,2023,4,상장,N,적정,0
322310,2024,1,상장,N,적정,0
322310,2024,2,상장,N,기타/확인필요,0
322310,2024,3,상장,N,기타/확인필요,0
322310,2024,4,상장,N,기타/확인필요,0
322310,2025,1,상장,N,기타/확인필요,0
322310,2025,2,상장,N,기타/확인필요,0
322310,2025,3,상장,N,기타/확인필요,0
322510,2020,1,상장,N,기타/확인필요,0
322510,2020,2,상장,N,적정,0
322510,2020,3,상장,N,적정,0
322510,2020,4,상장,N,적정,0
322510,2021,1,상장,N,적정,0
322510,2021,2,상장,N,적정,0
322510,2021,3,상장,N,적정,0
322510,2021,4,상장,N,적정,0
322510,2022,1,상장,N,적정,0
322510,2022,2,상장,N,적정,0
322510,2022,3,상장,N,적정,0
322510,2022,4,상장,N,적정,0
322510,2023,1,상장,N,적정,0
322510,2023,2,상장,N,적정,0
322510,2023,3,상장,N,적정,0
322510,2023,4,상장,N,적정,0
322510,2024,1,상장,N,적정,0
322510,2024,2,상장,N,기타/확인필요,0
322510,2024,3,상장,N,기타/확인필요,0
322510,2024,4,상장,N,기타/확인필요,0
322510,2025,1,상장,N,기타/확인필요,0
322510,2025,2,상장,N,기타/확인필요,0
322510,2025,3,상장,N,기타/확인필요,0
322780,2020,4,상장,N,적정,0
322780,2021,1,상장,N,적정,0
322780,2021,2,상장,N,적정,0
322780,2021,3,상장,N,적정,0
322780,2021,4,상장,N,적정,0
322780,2022,1,상장,N,적정,0
322780,2022,2,상장,N,적정,0
322780,2022,3,상장,N,적정,0
322780,2022,4,상장,N,적정,0
322780,2023,1,상장,N,적정,0
322780,2023,2,상장,N,적정,0
322780,2023,3,상장,N,적정,0
322780,2023,4,상장,N,적정,0
322780,2024,1,상장,N,적정,0
322780,2024,2,상장,N,기타/확인필요,0
322780,2024,3,상장,N,기타/확인필요,0
322780,2024,4,상장,N,기타/확인필요,0
322780,2025,1,상장,N,기타/확인필요,0
322780,2025,2,상장,N,기타/확인필요,0
322780,2025,3,상장,N,기타/확인필요,0
323230,2021,1,상장폐지,N,기타/확인필요,1
323230,2021,2,상장폐지,N,적정,1
323230,2021,3,상장폐지,N,적정,1
323230,2021,4,상장폐지,N,적정,1
323230,2022,1,상장폐지,N,적정,1
323230,2022,2,상장폐지,N,적정,1
323230,2022,3,상장폐지,N,적정,1
323230,2022,4,상장폐지,N,적정,1
323230,2023,1,상장폐지,N,적정,1
323230,2023,2,상장폐지,N,적정,1
323230,2023,3,상장폐지,N,적정,1
323230,2023,4,상장폐지,N,적정,1
323230,2024,1,상장폐지,N,적정,1
323230,2024,2,상장폐지,N,기타/확인필요,1
323280,2022,2,상장,N,적정,0
323280,2022,3,상장,N,적정,0
323280,2022,4,상장,N,적정,0
323280,2023,1,상장,N,적정,0
323280,2023,2,상장,N,적정,0
323280,2023,3,상장,N,적정,0
323280,2023,4,상장,N,적정,0
323280,2024,1,상장,N,적정,0
323280,2024,2,상장,N,기타/확인필요,0
323280,2024,3,상장,N,기타/확인필요,0
323280,2024,4,상장,N,기타/확인필요,0
323280,2025,1,상장,N,기타/확인필요,0
323280,2025,2,상장,N,기타/확인필요,0
323280,2025,3,상장,N,기타/확인필요,0
323350,2024,2,상장,N,기타/확인필요,0
323350,2024,3,상장,N,기타/확인필요,0
323350,2024,4,상장,N,기타/확인필요,0
323350,2025,1,상장,N,기타/확인필요,0
323350,2025,2,상장,N,기타/확인필요,0
323350,2025,3,상장,N,기타/확인필요,0
323410,2023,3,상장,N,기타/확인필요,0
323410,2023,4,상장,N,기타/확인필요,0
323410,2024,1,상장,N,기타/확인필요,0
323410,2024,2,상장,N,기타/확인필요,0
323410,2024,3,상장,N,기타/확인필요,0
323410,2024,4,상장,N,기타/확인필요,0
323410,2025,1,상장,N,기타/확인필요,0
323410,2025,2,상장,N,기타/확인필요,0
323410,2025,3,상장,N,기타/확인필요,0
323990,2020,3,상장,N,기타/확인필요,0
323990,2020,4,상장,N,적정,0
323990,2021,1,상장,N,적정,0
323990,2021,2,상장,N,적정,0
323990,2021,3,상장,N,적정,0
323990,2021,4,상장,N,적정,0
323990,2022,1,상장,N,적정,0
323990,2022,2,상장,N,적정,0
323990,2022,3,상장,N,적정,0
323990,2022,4,상장,N,적정,0
323990,2023,1,상장,N,적정,0
323990,2023,2,상장,N,기타/확인필요,0
323990,2023,3,상장,N,기타/확인필요,0
323990,2023,4,상장,N,기타/확인필요,0
323990,2024,1,상장,N,기타/확인필요,0
323990,2024,2,상장,N,기타/확인필요,0
323990,2024,3,상장,N,기타/확인필요,0
323990,2024,4,상장,N,기타/확인필요,0
323990,2025,1,상장,N,기타/확인필요,0
323990,2025,2,상장,N,기타/확인필요,0
323990,2025,3,상장,N,기타/확인필요,0
326030,2020,2,상장,N,적정,0
326030,2020,3,상장,N,적정,0
326030,2020,4,상장,N,적정,0
326030,2021,1,상장,N,적정,0
326030,2021,2,상장,N,적정,0
326030,2021,3,상장,N,적정,0
326030,2021,4,상장,N,적정,0
326030,2022,1,상장,N,적정,0
326030,2022,2,상장,N,적정,0
326030,2022,3,상장,N,적정,0
326030,2022,4,상장,N,적정,0
326030,2023,1,상장,N,적정,0
326030,2023,2,상장,N,적정,0
326030,2023,3,상장,N,적정,0
326030,2023,4,상장,N,적정,0
326030,2024,1,상장,N,적정,0
326030,2024,2,상장,N,기타/확인필요,0
326030,2024,3,상장,N,기타/확인필요,0
326030,2024,4,상장,N,기타/확인필요,0
326030,2025,1,상장,N,기타/확인필요,0
326030,2025,2,상장,N,기타/확인필요,0
326030,2025,3,상장,N,기타/확인필요,0
327260,2020,1,상장,N,기타/확인필요,0
327260,2020,2,상장,N,적정,0
327260,2020,3,상장,N,적정,0
327260,2020,4,상장,N,적정,0
327260,2021,1,상장,N,적정,0
327260,2021,2,상장,N,적정,0
327260,2021,3,상장,N,적정,0
327260,2021,4,상장,N,적정,0
327260,2022,1,상장,N,적정,0
327260,2022,2,상장,N,기타/확인필요,0
327260,2022,3,상장,N,기타/확인필요,0
327260,2022,4,상장,N,기타/확인필요,0
327260,2023,1,상장,N,기타/확인필요,0
327260,2023,2,상장,N,적정,0
327260,2023,3,상장,N,적정,0
327260,2023,4,상장,N,적정,0
327260,2024,1,상장,N,적정,0
327260,2024,2,상장,N,기타/확인필요,0
327260,2024,3,상장,N,기타/확인필요,0
327260,2024,4,상장,N,기타/확인필요,0
327260,2025,1,상장,N,기타/확인필요,0
327260,2025,2,상장,N,기타/확인필요,0
327260,2025,3,상장,N,기타/확인필요,0
328130,2022,1,상장,N,기타/확인필요,0
328130,2022,2,상장,N,적정,0
328130,2022,3,상장,N,적정,0
328130,2022,4,상장,N,적정,0
328130,2023,1,상장,N,적정,0
328130,2023,2,상장,N,적정,0
328130,2023,3,상장,N,적정,0
328130,2023,4,상장,N,적정,0
328130,2024,1,상장,N,적정,0
328130,2024,2,상장,N,기타/확인필요,0
328130,2024,3,상장,N,기타/확인필요,0
328130,2024,4,상장,N,기타/확인필요,0
328130,2025,1,상장,N,기타/확인필요,0
328130,2025,2,상장,N,기타/확인필요,0
328130,2025,3,상장,N,기타/확인필요,0
328380,2022,3,상장,N,기타/확인필요,0
328380,2022,4,상장,N,적정,0
328380,2023,1,상장,N,적정,0
328380,2023,2,상장,N,적정,0
328380,2023,3,상장,N,적정,0
328380,2023,4,상장,N,적정,0
328380,2024,1,상장,N,적정,0
328380,2024,2,상장,N,기타/확인필요,0
328380,2024,3,상장,N,기타/확인필요,0
328380,2024,4,상장,N,기타/확인필요,0
328380,2025,1,상장,N,기타/확인필요,0
328380,2025,2,상장,N,기타/확인필요,0
328380,2025,3,상장,N,기타/확인필요,0
329180,2020,4,상장,N,기타/확인필요,0
329180,2021,1,상장,N,기타/확인필요,0
329180,2021,2,상장,N,적정,0
329180,2021,3,상장,N,적정,0
329180,2021,4,상장,N,적정,0
329180,2022,1,상장,N,적정,0
329180,2022,2,상장,N,적정,0
329180,2022,3,상장,N,적정,0
329180,2022,4,상장,N,적정,0
329180,2023,1,상장,N,적정,0
329180,2023,2,상장,N,적정,0
329180,2023,3,상장,N,적정,0
329180,2023,4,상장,N,적정,0
329180,2024,1,상장,N,적정,0
329180,2024,2,상장,N,기타/확인필요,0
329180,2024,3,상장,N,기타/확인필요,0
329180,2024,4,상장,N,기타/확인필요,0
329180,2025,1,상장,N,기타/확인필요,0
329180,2025,2,상장,N,기타/확인필요,0
329180,2025,3,상장,N,기타/확인필요,0
330350,2020,1,상장,N,기타/확인필요,0
330350,2020,4,상장,N,적정,0
330350,2021,1,상장,N,적정,0
330350,2021,2,상장,N,적정,0
330350,2021,3,상장,N,적정,0
330350,2021,4,상장,N,적정,0
330350,2022,1,상장,N,적정,0
330350,2022,2,상장,N,적정,0
330350,2022,3,상장,N,적정,0
330350,2022,4,상장,N,적정,0
330350,2023,1,상장,N,적정,0
330350,2023,2,상장,N,적정,0
330350,2023,3,상장,N,적정,0
330350,2023,4,상장,N,적정,0
330350,2024,1,상장,N,적정,0
330350,2024,2,상장,N,기타/확인필요,0
330350,2024,3,상장,N,기타/확인필요,0
330350,2024,4,상장,N,기타/확인필요,0
330350,2025,1,상장,N,기타/확인필요,0
330350,2025,2,상장,N,기타/확인필요,0
330350,2025,3,상장,N,기타/확인필요,0
330590,2020,2,상장,N,적정,0
330590,2020,4,상장,N,적정,0
330590,2021,2,상장,N,적정,0
330590,2021,4,상장,N,적정,0
330590,2022,2,상장,N,적정,0
330590,2022,4,상장,N,적정,0
330590,2023,2,상장,N,적정,0
330590,2023,4,상장,N,적정,0
330590,2024,2,상장,N,적정,0
330590,2024,4,상장,N,적정,0
330590,2025,2,상장,N,기타/확인필요,0
330730,2021,4,상장,N,적정,0
330730,2022,1,상장,N,적정,0
330730,2022,2,상장,N,적정,0
330730,2022,3,상장,N,적정,0
330730,2022,4,상장,N,적정,0
330730,2023,1,상장,N,적정,0
330730,2023,2,상장,N,적정,0
330730,2023,3,상장,N,적정,0
330730,2023,4,상장,N,적정,0
330730,2024,1,상장,N,적정,0
330730,2024,2,상장,N,기타/확인필요,0
330730,2024,3,상장,N,기타/확인필요,0
330730,2024,4,상장,N,기타/확인필요,0
330730,2025,1,상장,N,기타/확인필요,0
330730,2025,2,상장,N,기타/확인필요,0
330730,2025,3,상장,N,기타/확인필요,0
330860,2020,4,상장,N,적정,0
330860,2021,1,상장,N,적정,0
330860,2021,2,상장,N,적정,0
330860,2021,3,상장,N,적정,0
330860,2021,4,상장,N,적정,0
330860,2022,1,상장,N,적정,0
330860,2022,2,상장,N,적정,0
330860,2022,3,상장,N,적정,0
330860,2022,4,상장,N,적정,0
330860,2023,1,상장,N,적정,0
330860,2023,2,상장,N,적정,0
330860,2023,3,상장,N,적정,0
330860,2023,4,상장,N,적정,0
330860,2024,1,상장,N,적정,0
330860,2024,2,상장,N,기타/확인필요,0
330860,2024,3,상장,N,기타/확인필요,0
330860,2024,4,상장,N,기타/확인필요,0
330860,2025,1,상장,N,기타/확인필요,0
330860,2025,2,상장,N,기타/확인필요,0
330860,2025,3,상장,N,기타/확인필요,0
331380,2021,3,상장,N,기타/확인필요,0
331380,2021,4,상장,N,적정,0
331380,2022,1,상장,N,적정,0
331380,2022,2,상장,N,적정,0
331380,2022,3,상장,N,적정,0
331380,2022,4,상장,N,적정,0
331380,2023,1,상장,N,적정,0
331380,2023,2,상장,N,적정,0
331380,2023,3,상장,N,적정,0
331380,2023,4,상장,N,적정,0
331380,2024,1,상장,N,적정,0
331380,2024,2,상장,N,기타/확인필요,0
331380,2024,3,상장,N,기타/확인필요,0
331380,2024,4,상장,N,기타/확인필요,0
331380,2025,1,상장,N,기타/확인필요,0
331380,2025,2,상장,N,기타/확인필요,0
331380,2025,3,상장,N,기타/확인필요,0
331520,2022,3,상장,N,기타/확인필요,0
331520,2022,4,상장,N,적정,0
331520,2023,1,상장,N,적정,0
331520,2023,2,상장,N,적정,0
331520,2023,3,상장,N,적정,0
331520,2023,4,상장,N,적정,0
331520,2024,1,상장,N,적정,0
331520,2024,2,상장,N,기타/확인필요,0
331520,2024,3,상장,N,기타/확인필요,0
331520,2024,4,상장,N,기타/확인필요,0
331520,2025,1,상장,N,기타/확인필요,0
331520,2025,2,상장,N,기타/확인필요,0
331520,2025,3,상장,N,기타/확인필요,0
331740,2025,2,상장,N,기타/확인필요,0
331740,2025,3,상장,N,기타/확인필요,0
331920,2020,3,상장,N,기타/확인필요,0
331920,2020,4,상장,N,적정,0
331920,2021,1,상장,N,적정,0
331920,2021,2,상장,N,적정,0
331920,2021,3,상장,N,적정,0
331920,2021,4,상장,N,적정,0
331920,2022,1,상장,N,적정,0
331920,2022,2,상장,N,적정,0
331920,2022,3,상장,N,적정,0
331920,2022,4,상장,N,적정,0
331920,2023,1,상장,N,적정,0
331920,2023,2,상장,N,적정,0
331920,2023,3,상장,N,적정,0
331920,2023,4,상장,N,적정,0
331920,2024,1,상장,N,적정,0
331920,2024,2,상장,N,기타/확인필요,0
331920,2024,3,상장,N,기타/확인필요,0
331920,2024,4,상장,N,기타/확인필요,0
331920,2025,1,상장,N,기타/확인필요,0
331920,2025,2,상장,N,기타/확인필요,0
331920,2025,3,상장,N,기타/확인필요,0
332290,2021,4,상장,N,적정,0
332290,2022,1,상장,N,적정,0
332290,2022,2,상장,N,적정,0
332290,2022,3,상장,N,적정,0
332290,2022,4,상장,N,적정,0
332290,2023,1,상장,N,적정,0
332290,2023,2,상장,N,적정,0
332290,2023,3,상장,N,적정,0
332290,2023,4,상장,N,적정,0
332290,2024,1,상장,N,적정,0
332290,2024,2,상장,N,기타/확인필요,0
332290,2024,3,상장,N,기타/확인필요,0
332290,2024,4,상장,N,기타/확인필요,0
332290,2025,1,상장,N,기타/확인필요,0
332290,2025,2,상장,N,기타/확인필요,0
332290,2025,3,상장,N,기타/확인필요,0
332370,2020,3,상장,N,기타/확인필요,0
332370,2021,1,상장,N,기타/확인필요,0
332370,2021,2,상장,N,적정,0
332370,2021,3,상장,N,적정,0
332370,2022,1,상장,N,기타/확인필요,0
332370,2022,2,상장,N,적정,0
332370,2022,3,상장,N,적정,0
332370,2023,1,상장,N,기타/확인필요,0
332370,2023,2,상장,N,적정,0
332370,2023,3,상장,N,적정,0
332370,2024,1,상장,N,기타/확인필요,0
332370,2024,2,상장,N,기타/확인필요,0
332370,2024,3,상장,N,기타/확인필요,0
332370,2025,1,상장,N,기타/확인필요,0
332370,2025,2,상장,N,기타/확인필요,0
332570,2020,3,상장,N,기타/확인필요,0
332570,2020,4,상장,N,적정,0
332570,2021,1,상장,N,적정,0
332570,2021,2,상장,N,적정,0
332570,2021,3,상장,N,적정,0
332570,2021,4,상장,N,적정,0
332570,2022,1,상장,N,적정,0
332570,2022,2,상장,N,적정,0
332570,2022,3,상장,N,적정,0
332570,2022,4,상장,N,적정,0
332570,2023,1,상장,N,적정,0
332570,2023,2,상장,N,적정,0
332570,2023,3,상장,N,적정,0
332570,2023,4,상장,N,적정,0
332570,2024,1,상장,N,적정,0
332570,2024,2,상장,N,기타/확인필요,0
332570,2024,3,상장,N,기타/확인필요,0
332570,2024,4,상장,N,기타/확인필요,0
332570,2025,1,상장,N,기타/확인필요,0
332570,2025,2,상장,N,기타/확인필요,0
332570,2025,3,상장,N,기타/확인필요,0
332710,2020,1,상장폐지,N,기타/확인필요,1
332710,2020,2,상장폐지,N,적정,1
332710,2020,3,상장폐지,N,적정,1
332710,2020,4,상장폐지,N,적정,1
332710,2021,1,상장폐지,N,적정,1
332710,2021,2,상장폐지,N,적정,1
332710,2021,3,상장폐지,N,적정,1
332710,2021,4,상장폐지,N,적정,1
332710,2022,1,상장폐지,N,적정,1
332710,2022,2,상장폐지,N,기타/확인필요,1
333050,2022,3,상장,N,기타/확인필요,0
333050,2022,4,상장,N,적정,0
333050,2023,1,상장,N,적정,0
333050,2023,2,상장,N,적정,0
333050,2023,3,상장,N,적정,0
333050,2023,4,상장,N,적정,0
333050,2024,1,상장,N,적정,0
333050,2024,2,상장,N,기타/확인필요,0
333050,2024,3,상장,N,기타/확인필요,0
333050,2024,4,상장,N,기타/확인필요,0
333050,2025,1,상장,N,기타/확인필요,0
333050,2025,2,상장,N,기타/확인필요,0
333050,2025,3,상장,N,기타/확인필요,0
333430,2021,2,상장,N,적정,0
333430,2021,3,상장,N,적정,0
333430,2021,4,상장,N,적정,0
333430,2022,1,상장,N,적정,0
333430,2022,2,상장,N,적정,0
333430,2022,3,상장,N,적정,0
333430,2022,4,상장,N,적정,0
333430,2023,1,상장,N,적정,0
333430,2023,2,상장,N,적정,0
333430,2023,3,상장,N,적정,0
333430,2023,4,상장,N,적정,0
333430,2024,1,상장,N,적정,0
333430,2024,2,상장,N,기타/확인필요,0
333430,2024,3,상장,N,기타/확인필요,0
333430,2024,4,상장,N,기타/확인필요,0
333430,2025,1,상장,N,기타/확인필요,0
333430,2025,2,상장,N,기타/확인필요,0
333430,2025,3,상장,N,기타/확인필요,0
333620,2020,4,상장,N,적정,0
333620,2021,1,상장,N,적정,0
333620,2021,2,상장,N,적정,0
333620,2021,3,상장,N,적정,0
333620,2021,4,상장,N,적정,0
333620,2022,1,상장,N,적정,0
333620,2022,2,상장,N,적정,0
333620,2022,3,상장,N,적정,0
333620,2022,4,상장,N,적정,0
333620,2023,1,상장,N,적정,0
333620,2023,2,상장,N,적정,0
333620,2023,3,상장,N,적정,0
333620,2023,4,상장,N,적정,0
333620,2024,1,상장,N,적정,0
333620,2024,2,상장,N,기타/확인필요,0
333620,2024,3,상장,N,기타/확인필요,0
333620,2024,4,상장,N,기타/확인필요,0
333620,2025,1,상장,N,기타/확인필요,0
333620,2025,2,상장,N,기타/확인필요,0
333620,2025,3,상장,N,기타/확인필요,0
334890,2020,2,상장,N,적정,0
334890,2020,4,상장,N,적정,0
334890,2021,2,상장,N,적정,0
334890,2021,4,상장,N,적정,0
334890,2022,2,상장,N,적정,0
334890,2022,4,상장,N,적정,0
334890,2023,2,상장,N,적정,0
334890,2023,4,상장,N,적정,0
334890,2024,2,상장,N,적정,0
334890,2024,4,상장,N,적정,0
334890,2025,2,상장,N,기타/확인필요,0
334970,2020,4,상장,N,적정,0
334970,2021,1,상장,N,적정,0
334970,2021,2,상장,N,적정,0
334970,2021,3,상장,N,적정,0
334970,2021,4,상장,N,적정,0
334970,2022,1,상장,N,적정,0
334970,2022,2,상장,N,적정,0
334970,2022,3,상장,N,적정,0
334970,2022,4,상장,N,적정,0
334970,2023,1,상장,N,적정,0
334970,2023,2,상장,N,적정,0
334970,2023,4,상장,N,적정,0
334970,2024,1,상장,N,적정,0
334970,2024,2,상장,N,적정,0
334970,2024,3,상장,N,적정,0
334970,2024,4,상장,N,적정,0
334970,2025,1,상장,N,적정,0
334970,2025,2,상장,N,기타/확인필요,0
334970,2025,3,상장,N,기타/확인필요,0
